EducationOrganizationId,EvaluationDate,EvaluationPeriodDescriptor,EvaluationTitle,PerformanceEvaluationTitle,PerformanceEvaluationTypeDescriptor,PersonId,SchoolYear,SourceSystemDescriptor,TermDescriptor,ActualDate,Rating1,RatingResultTitle1,ResultDatatypeTypeDescriptor1,Rating2,RatingResultTitle2,ResultDatatypeTypeDescriptor2,Rating3,RatingResultTitle3,ResultDatatypeTypeDescriptor3
1,2017-11-01,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,4A61CA94D05A440D8BD0205862BEB784,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-11,,,,,,,,,
1,2017-11-01,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,72CC28D0AD19490B9D4FDA216533BF80,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-14,,,,,,,,,
1,2017-11-01,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,A1B6D1548D8E4F4D8186F7500E008C20,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-10,,,,,,,,,
1,2017-11-01,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation (Other),Formal Observation (Other),uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,BBAC669686FC4E228B46156E58C600F5,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-10,,,,,,,,,
1,2017-11-01,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation (Social Studies),Formal Observation (Social Studies),uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,12310D42FAE4434DB4AA4359BE90881C,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-01,,,,,,,,,
1,2017-11-01,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Summative Observation,Summative Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,3C1E142809F34459B08A11EF2FDB74EF,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-01,,,,,,,,,
1,2017-11-01,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Summative Observation,Summative Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,CD8F924D24F54F4E826ED37AD95CA96E,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-01,,,,,,,,,
1,2017-11-01,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Summative Observation,Summative Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,E8E32468E6F44F78A4A80BE5B30D38FE,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-01,,,,,,,,,
1,2017-11-02,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,2D909B5DBAA24EA6A1FAA06C878E85A9,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-23,,,,,,,,,
1,2017-11-02,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,7A825A52E7504AF0BECEADC595EDC268,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-11,,,,,,,,,
1,2017-11-02,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,9A3F9481DFEE4D54BB89A7D20F0AB6ED,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-09,,,,,,,,,
1,2017-11-02,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,9C54E03E0A484D8CA62AD3E67DE93B75,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-10,,,,,,,,,
1,2017-11-02,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,EAE061A38645403CA94E86A7308C3DD0,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-11,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,950D1A5DFAD4494685D3A380AC3EB7BF,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-10,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,C1D3411EF6B94E00A3B096AA9F0FC46F,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-15,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,C63E9490A18A403E984F46670D6DD040,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-15,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation (Mathematics),Formal Observation (Mathematics),uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,672BBE6D438548D3B790E854B4D0A2E0,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-10,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation (Mathematics),Formal Observation (Mathematics),uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,8B32260C97284BF690A1EBB10C372621,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-14,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation (Mathematics),Formal Observation (Mathematics),uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,E8D706D310844A8FB53898F126BA3BF3,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-14,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation (Mathematics),Formal Observation (Mathematics),uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,FC5A4D00139E4DEFB8D247FEF1956E6A,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-14,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation (Other),Formal Observation (Other),uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,259C55C0E0A64F59965981C38D6327AD,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-15,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation (Other),Formal Observation (Other),uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,C30D22A7F8B344018DA969BF90483D31,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-15,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Other,Other,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Eval,01336024CBC0443BB3F510377BF5E948,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-03,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Other,Other,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Eval,0C19DCD62F3B4DD9AD874FF1C6241A9C,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-03,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Other,Other,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Eval,2D909B5DBAA24EA6A1FAA06C878E85A9,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-03,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Other,Other,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Eval,36543F7B557B48D996EC70862D58D6E2,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-03,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Other,Other,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Eval,4214384A52854B24BD9FDBCA15BE943C,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-03,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Other,Other,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Eval,6F132CCFDBEA47B7883BADEBB85F08DE,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-03,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Other,Other,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Eval,7C8B2AD57CA741AB951E3951C74DDCF6,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-03,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Other,Other,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Eval,881E0621BA8940118C6EE25005532754,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-03,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Other,Other,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Eval,8CF02F8C592340F4BB89C2488EB503B2,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-03,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Other,Other,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Eval,8DDAA279A6334522A6E8CB4131A40C0B,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-03,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Other,Other,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Eval,9EE202E97B9C45FCB834B460E7D5DB3F,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-03,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Other,Other,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Eval,DAC648B6F45A4F138458E844566E6395,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-03,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Other,Other,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Eval,E74014DD28584A74901E00CB81A9460A,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-16,,,,,,,,,
1,2017-11-03,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Other,Other,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Eval,EAE6EBCB8287425F9A00E46EE816D8F3,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-03,,,,,,,,,
1,2017-11-04,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,01336024CBC0443BB3F510377BF5E948,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-23,,,,,,,,,
1,2017-11-04,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,7C8B2AD57CA741AB951E3951C74DDCF6,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-23,,,,,,,,,
1,2017-11-04,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,881E0621BA8940118C6EE25005532754,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-10,,,,,,,,,
1,2017-11-04,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,DAC648B6F45A4F138458E844566E6395,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-23,,,,,,,,,
1,2017-11-04,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation (Mathematics),Formal Observation (Mathematics),uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,247295E2B08846C79A54C285C5DDD427,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-14,,,,,,,,,
1,2017-11-04,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation (Mathematics),Formal Observation (Mathematics),uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,49C7920ECE4D460AB4E69F32B78DD0BD,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-14,,,,,,,,,
1,2017-11-04,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation (Mathematics),Formal Observation (Mathematics),uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,AAB34BEA0E114F418F27DCD4FEE75EBB,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-14,,,,,,,,,
1,2017-11-04,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation (Mathematics),Formal Observation (Mathematics),uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,D016C71D938B4C31A87DB76D1108FF63,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-14,,,,,,,,,
1,2017-11-04,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation (Mathematics),Formal Observation (Mathematics),uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,E53A76C25CF14608A2A1BC62E79A96D3,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-14,,,,,,,,,
1,2017-11-04,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Summative Observation,Summative Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,877BC6BADFCE43CDA3A4A50F3AFFCBFA,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-04,,,,,,,,,
1,2017-11-05,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,35024F68441F44A7BADF1CB707CFF4CD,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-16,,,,,,,,,
1,2017-11-05,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,71124B5AFE684E67AC4508008C30B454,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-10,,,,,,,,,
1,2017-11-05,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,E8E32468E6F44F78A4A80BE5B30D38FE,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-10,,,,,,,,,
1,2017-11-05,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Summative Observation,Summative Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,34E0FA0EBC0847C394092BEDFAE832AA,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-05,,,,,,,,,
1,2017-11-05,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Summative Observation,Summative Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,D26B7513B046408DB49B75D903AE66E6,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-05,,,,,,,,,
1,2017-11-06,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,36543F7B557B48D996EC70862D58D6E2,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-23,,,,,,,,,
1,2017-11-06,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,8CF02F8C592340F4BB89C2488EB503B2,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-23,,,,,,,,,
1,2017-11-06,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,C9B0AF6DF11C4E1990199C88D53FDDDC,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-17,,,,,,,,,
1,2017-11-06,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,EAE6EBCB8287425F9A00E46EE816D8F3,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-23,,,,,,,,,
1,2017-11-06,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Other,Other,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Eval,C9B0AF6DF11C4E1990199C88D53FDDDC,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-11,,,,,,,,,
1,2017-11-07,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Other,Other,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Eval,877BC6BADFCE43CDA3A4A50F3AFFCBFA,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-14,,,,,,,,,
1,2017-11-07,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Summative Observation,Summative Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,A062BB605BF140B2A5052B3D9AA0AB37,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-07,,,,,,,,,
1,2017-11-07,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Summative Observation (English),Summative Observation (English),uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,62C7399EB64B4A65BE754AAC8AF6F41C,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-07,,,,,,,,,
1,2017-11-08,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,D747B68DC2934683864A4EBA92B5E62D,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-16,,,,,,,,,
1,2017-11-08,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,DAC648B6F45A4F138458E844566E6395,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-23,,,,,,,,,
1,2017-11-08,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,EA153E1794844FFDA5304474AFDDD475,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-10,,,,,,,,,
1,2017-11-08,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Other,Other,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Eval,DAC648B6F45A4F138458E844566E6395,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-03,,,,,,,,,
1,2017-11-08,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Summative Observation,Summative Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,EA153E1794844FFDA5304474AFDDD475,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-08,,,,,,,,,
1,2017-11-08,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Summative Observation,Summative Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,FB52434D8D55467DB58E2690CE2A838D,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-08,,,,,,,,,
1,2017-11-08,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Summative Observation (English),Summative Observation (English),uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,6AAD07F9D908495F8F06DE3298DE382F,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-08,,,,,,,,,
1,2017-11-08,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Summative Observation (Mathematics),Summative Observation (Mathematics),uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,3ECE8A3B58C147BD9461B1A71E37B301,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-08,,,,,,,,,
1,2017-11-08,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Summative Observation (Mathematics),Summative Observation (Mathematics),uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,D747B68DC2934683864A4EBA92B5E62D,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-11-08,,,,,,,,,
1,2017-11-09,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,D26B7513B046408DB49B75D903AE66E6,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-12,,,,,,,,,
1,2017-11-09,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Formal Observation,Formal Observation,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Obs,FD9AA80E7F8548C692DC6F5CBF2FF4CC,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-10,,,,,,,,,
1,2017-11-09,uri://tpdm.ed-fi.org/EvaluationPeriodDescriptor#Fall,Other,Other,uri://tpdm.ed-fi.org/PerformanceEvaluationTypeDescriptor#Formal Eval,34E0FA0EBC0847C394092BEDFAE832AA,2017,uri://ed-fi.org/SourceSystemDescriptor#State,uri://ed-fi.org/TermDescriptor#Fall Semester,2017-10-21,,,,,,,,,
