EntryDate,EntryGradeLevelDescriptor,StudentUniqueId,SchoolId
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001215,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005324,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000004149,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002977,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000004150,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001779,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000559,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005319,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006519,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002972,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000574,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000538,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006505,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001778,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001205,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005305,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006511,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001188,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000525,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006477,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001204,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000536,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000004121,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001178,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000004089,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006448,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001180,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000520,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001184,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006439,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005259,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002944,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001162,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005268,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001177,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002934,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005257,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000492,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001145,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001150,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001737,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001113,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002930,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005256,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001130,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006431,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006434,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006421,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000004067,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001097,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001099,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005253,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001106,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002903,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001083,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000004051,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001092,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005247,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001721,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001060,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005240,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001066,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001074,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006419,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000004048,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002901,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001050,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001053,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000004045,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001059,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005239,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002888,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006390,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001707,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002895,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001043,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005228,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002880,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002882,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002884,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005215,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002886,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001027,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000985,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000004025,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005210,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000992,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001006,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001012,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000955,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005188,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001650,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005190,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000974,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002865,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000402,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000936,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002839,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000940,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002840,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005184,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000003981,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000902,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000907,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000908,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002819,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000398,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006296,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000858,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000394,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000003967,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005159,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006320,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002798,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001614,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006277,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000842,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006287,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001631,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000803,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000365,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001596,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001601,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005108,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001611,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002745,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005093,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002758,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005096,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000364,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000799,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000758,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001552,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000762,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001566,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000350,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000785,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000003932,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000722,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006236,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001549,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001551,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000735,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002729,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000691,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000704,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000318,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006225,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000331,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002707,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005035,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000639,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000662,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001510,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000305,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006192,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002677,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000618,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000622,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001505,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006203,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000003883,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001489,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001491,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002666,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000003888,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000600,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000543,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005019,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000551,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000553,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006191,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002659,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001459,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001463,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000003864,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000533,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006172,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000267,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000496,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000003844,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000504,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005011,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000003848,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006135,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000455,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001423,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000472,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005006,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002601,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000213,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000194,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000206,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000003808,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000427,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006111,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000447,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002572,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000375,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002581,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001369,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000004975,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002582,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000004958,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000349,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000353,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000004961,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000003785,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001368,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000315,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001358,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002556,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006085,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006091,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000004945,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000283,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000287,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000293,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000003767,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000295,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000308,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000239,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000124,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000132,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000259,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000004925,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000004928,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006060,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006061,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001318,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000004906,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000227,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000003748,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001301,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002479,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000187,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002496,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000207,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000209,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000123,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000087,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000001279,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000002459,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006045,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000003726,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000005992,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000048,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000069,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000000071,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000006008,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Junior,1000004852,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000003648,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000003656,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000000029,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000002412,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000000053,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000001260,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000003597,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000003605,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000007248,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000001026,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000002228,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000004619,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000002279,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000007173,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000003588,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000005806,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000004601,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000004608,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000003443,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000007074,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000003447,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000002046,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000005677,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000003313,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000002198,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000002209,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000003431,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000001628,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000000827,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000004392,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000006852,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000001761,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000003266,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000001796,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000001327,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000004204,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000001371,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000005500,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000000749,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000000509,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000001764,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000001210,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000001224,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000004152,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000001246,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000006413,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000001715,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000004073,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000001103,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000004082,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000004083,5
8/28/2017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Masters,1000001032,5
